"","AdText","Affiliation","AffililationNum","AffililationObj"
"3354","LIKE if you've ever felt that way!","Liberal","0.324279755353928","list(Conservative = 0.13822378218174, Green = 0.34788316488266, Liberal = 0.324279755353928, Libertarian = 0.18961338698864)"
"3355","LIKE if you've ever felt that way!","Liberal","0.324279755353928","list(Conservative = 0.13822378218174, Green = 0.34788316488266, Liberal = 0.324279755353928, Libertarian = 0.18961338698864)"
"3356","repost","Conservative","0.241500034928322","list(Conservative = 0.241500034928322, Green = 0.27912250161171, Liberal = 0.231233343482018, Libertarian = 0.248144090175629)"
"3357","Whenever I watch it, I smile each time. Thanks for your positivity, Whenever I watch it, I smile each time. Thanks for your posit... www.facebook.com","Liberal","0.22478811442852","list(Conservative = 0.142457708716393, Green = 0.333676397800446, Liberal = 0.22478811442852, Libertarian = 0.299077749252319)"
"3358","repost","Conservative","0.241500034928322","list(Conservative = 0.241500034928322, Green = 0.27912250161171, Liberal = 0.231233343482018, Libertarian = 0.248144090175629)"
"3359","repost","Conservative","0.241500034928322","list(Conservative = 0.241500034928322, Green = 0.27912250161171, Liberal = 0.231233343482018, Libertarian = 0.248144090175629)"
"3360","#blackexcellence #blackperfection #blackbeauty #blackbusiness #africanamerican #blackcommunity #melanin #blackpride #blackout #america #usa #blackscience #education #diversity #blackgirlmagic","Conservative","0.614756524562836","list(Conservative = 0.614756524562836, Green = 0.00990127772092819, Liberal = 0.178725823760033, Libertarian = 0.196616411209106)"
"3361","#blackexcellence #blackperfection #blackbeauty #blackbusiness  #africanamerican #blackcommunity #melanin #blackpride #blackout #america  #usa #blackscience #education #diversity #blackgirlmgic","Conservative","0.614756524562836","list(Conservative = 0.614756524562836, Green = 0.00990127772092819, Liberal = 0.178725823760033, Libertarian = 0.196616411209106)"
"3362","WOW! He didn't let his vitiligo stop him!  Repost","Liberal","0.266560792922974","list(Conservative = 0.196372970938683, Green = 0.228499248623848, Liberal = 0.266560792922974, Libertarian = 0.308566987514496)"
"3363","Join the event, bring your friends, feel safe with us!  It's free! Organized on a donation basis. Free Self-defense class in NY.","Liberal","0.287734627723694","list(Conservative = 0.147464081645012, Green = 0.337993949651718, Liberal = 0.287734627723694, Libertarian = 0.226807311177254)"
"3364","Different melanin!  Repost","Liberal","0.239258095622063","list(Conservative = 0.18059453368187, Green = 0.374459743499756, Liberal = 0.239258095622063, Libertarian = 0.205687612295151)"
"3365","Black Excellence makes perfect!","Liberal","0.209836319088936","list(Conservative = 0.169458776712418, Green = 0.399832367897034, Liberal = 0.209836319088936, Libertarian = 0.220872551202774)"
"3366","This is exactly what you feed needs!","Liberal","0.235099315643311","list(Conservative = 0.169835224747658, Green = 0.43864718079567, Liberal = 0.235099315643311, Libertarian = 0.156418219208717)"
"3367","Repost","Conservative","0.231668040156364","list(Conservative = 0.231668040156364, Green = 0.297527521848679, Liberal = 0.225994899868965, Libertarian = 0.244809523224831)"
"3368","The kid makes us all proud! Don't let anyone bring you down!","Liberal","0.237835228443146","list(Conservative = 0.150362685322762, Green = 0.329644739627838, Liberal = 0.237835228443146, Libertarian = 0.282157391309738)"
"3369","Haters gonna hate regardless!","Conservative","0.226174905896187","list(Conservative = 0.226174905896187, Green = 0.302455842494965, Liberal = 0.216609537601471, Libertarian = 0.254759669303894)"
"3370","Meet Carlos Morales, the father of quadruplets who raises his children alone after his wife passed away during childbirth. You are my hero!","Liberal","0.329484820365906","list(Conservative = 0.161873951554298, Green = 0.261637687683105, Liberal = 0.329484820365906, Libertarian = 0.247003495693207)"
"3371","Alek Wek is now a hero for many of us. Supermodel decided not to go with the crowd that set the European standards of beauty. Despite the fact that all of the fashion models were obliged to wear blond wigs, she did something that was against the norm- she took her wig off and threw it in the crowd. #YouGoGirl","Conservative","0.537492692470551","list(Conservative = 0.537492692470551, Green = 0.0777757465839386, Liberal = 0.179134234786034, Libertarian = 0.205597341060638)"
"3372","repost @[1685853058396977:274:Melaninvibez]","Conservative","0.23147888481617","list(Conservative = 0.23147888481617, Green = 0.404722064733505, Liberal = 0.139086589217186, Libertarian = 0.224712371826172)"
"3373","TALENTED ARMLESS BLACK TEEN SKETCHED PORTRAIT OF KYRIE IRVING USING HIS FEET Christ Nelson, 19, was born without hands, but it didn't stop him from expressing himself through his artworks. Despite his struggles, Nelson recently graduated from Lincoln West High School in Cleveland; Ohio and received a prestigious honor voted by principals and teachers. Moreover; apart from drawing and sketching; Nelson composes music and hopes to drive someday.","Liberal","0.353757321834564","list(Conservative = 0.210504919290543, Green = 0.0873296111822128, Liberal = 0.353757321834564, Libertarian = 0.348408102989197)"
"3374","Back when natural beauty and having a girl was cool....","Conservative","0.134864613413811","list(Conservative = 0.134864613413811, Green = 0.662338495254517, Liberal = 0.0643221661448479, Libertarian = 0.138474732637405)"
"3375","Back when natural beauty and having a girl was cool....","Conservative","0.134864613413811","list(Conservative = 0.134864613413811, Green = 0.662338495254517, Liberal = 0.0643221661448479, Libertarian = 0.138474732637405)"
"3376","Dear Queens and Kings! We have a brand new collection of dope bags! BM facebook.com. Neither!. I Met God. Educated Black Woman. Educated Black Man. Royal. Melanin Rich. My Black Matters. Bulletproof. Because Of Them. Black Mixed","Liberal","0.114179663360119","list(Conservative = 0.0370381362736225, Green = 0.796316027641296, Liberal = 0.114179663360119, Libertarian = 0.0524662025272846)"
"3377","Respect!","Liberal","0.225968658924103","list(Conservative = 0.221254467964172, Green = 0.323815703392029, Liberal = 0.225968658924103, Libertarian = 0.228961184620857)"
"3378","Black woman are truly making history each day.","Liberal","0.203789383172989","list(Conservative = 0.166660904884338, Green = 0.396873831748962, Liberal = 0.203789383172989, Libertarian = 0.232675850391388)"
"3379","Congratulations young lady!","Liberal","0.280393034219742","list(Conservative = 0.203927516937256, Green = 0.342620879411697, Liberal = 0.280393034219742, Libertarian = 0.173058599233627)"
"3380","Know your heroes","Liberal","0.223771423101425","list(Conservative = 0.204813733696938, Green = 0.357182323932648, Liberal = 0.223771423101425, Libertarian = 0.214232489466667)"
"3381","Impressive, isn't it? Black don't crack!","Liberal","0.243868321180344","list(Conservative = 0.191731452941895, Green = 0.271392792463303, Liberal = 0.243868321180344, Libertarian = 0.293007433414459)"
"3382","When Ebony Hilton was 8, she promised her mother that one day she will become a doctor. Since that moment Ebony's mother called her ""Dr. Hilton"". It wasn't easy to follow the dream for Ebony. Or it's better to say that there were some hardships — for example, Ebony was growing without a father etc, but despite these things she successfully got the proper education and became the first black female anesthesiologist in 2013. Hilton says she never had plan B. Now she is mentoring youth as a member of program called Girls Loving OurSelves Successfully (GLOSS). That's sweet. Black women always show the power in any conditions. That's inspiring! And it's especially good that Hilton dedicated herself to teaching others.        #blackexcellence #blackperfection #blackbeauty #blackbusiness #africanamerican #blackcommunity #melanin #blackpride #blackout #america #usa #blackscience #education #diversity #ebonyhilton #blackgirlmagic","Liberal","0.524754285812378","list(Conservative = 0.278551071882248, Green = 0.0531655885279179, Liberal = 0.524754285812378, Libertarian = 0.143529027700424)"
"3383","Serious ladies. #blackexcellence #blackperfection #blackbeauty #blackbusiness #africanamerican #blackcommunity #melanin #blackpride #blackout #america #usa #blackscience #education #diversity #blackgirlmagic","Conservative","0.61124312877655","list(Conservative = 0.61124312877655, Green = 0.010652819648385, Liberal = 0.176501348614693, Libertarian = 0.201602652668953)"
"3384","New trends. Often ""new trends"" of American and European cultures is nothing but reinvention of African legacy. People should pay more attention to education and history of things. People should know the origins, not to confuse things. If you want to stress that you use something you taken from another culture it's one thing. But when you wear (for example) dreadlocks and don't know anything about its meaning, it can look strange, even weird. White people do many such things unintentionally. It doesn't make them wise. Same goes to African Americans who copy white people. Know yourself! We have beautiful culture and history! #blackexcellence #blackperfection #blackbeauty #blackbusiness #africanamerican #blackcommunity #melanin #blackpride #blackout #america #usa #blackscience #education #diversity","Liberal","0.315689504146576","list(Conservative = 0.207600072026253, Green = 0.0554530955851078, Liberal = 0.315689504146576, Libertarian = 0.421257346868515)"
"3385","""The possible has been tried and failed. Now it's time to try the impossible."" — Sun Ra, a man from Saturn #blackexcellence #blackperfection #blackbeauty #blackbusiness #africanamerican #blackcommunity #melanin #blackpride #blackout #america #usa #blackscience #education #diversity #sunra #quotes #saturn #jazz #freejazz #music","Conservative","0.863353908061981","list(Conservative = 0.863353908061981, Green = 0.00153212738223374, Liberal = 0.0218684691935778, Libertarian = 0.113245584070683)"
"3386","""Slow Dance"" (1992) by Kerry James Marshall #blackexcellence #blackperfection #blackbeauty #blackbusiness #africanamerican #blackcommunity #melanin #blackpride #blackout #america #usa #blackscience #education #diversity #blackart #art","Conservative","0.49201500415802","list(Conservative = 0.49201500415802, Green = 0.0172338746488094, Liberal = 0.268272936344147, Libertarian = 0.222478106617928)"
